Simulated by ISING, VERSION 1
filename = result_of_ISING_1
step = 1500000
mutual_coefficient = 1
temperature = 1
STEP	MAGNETISM	ENERGY	1ST_STD_ERROR	2ND_STD_ERROR
9376	543	-11370	1235.96	396.252
9377	543	-11370	1235.96	396.252
9378	543	-11370	1235.96	396.252
9379	543	-11370	1235.96	396.252
9380	543	-11370	1235.96	396.252
9381	543	-11370	1235.96	396.252
9382	543	-11370	1235.96	396.252
9383	543	-11370	1235.96	396.252
9384	543	-11370	1235.96	396.252
9385	543	-11370	1235.96	396.252
9386	541	-11368	1235.96	396.252
9387	541	-11368	1235.96	396.252
9388	539	-11372	1235.96	396.252
9389	539	-11372	1235.96	396.252
9390	537	-11370	1235.96	396.252
9391	537	-11370	1235.96	396.252
9392	537	-11370	1235.96	396.252
9393	537	-11370	1235.96	396.252
9394	539	-11370	1235.96	396.252
9395	537	-11370	1235.96	396.252
9396	537	-11370	1235.96	396.252
9397	537	-11370	1235.96	396.252
9398	537	-11370	1235.96	396.252
9399	537	-11370	1235.96	396.252
9400	535	-11374	1235.96	396.252
9401	533	-11374	1235.96	396.252
9402	533	-11374	1235.96	396.252
9403	533	-11374	1235.96	396.252
9404	533	-11374	1235.96	396.252
9405	533	-11374	1235.96	396.252
9406	533	-11374	1235.96	396.252
9407	533	-11374	1235.96	396.252
9408	533	-11374	1235.96	396.252
9409	531	-11376	1235.96	396.252
9410	531	-11376	1235.96	396.252
9411	531	-11376	1235.96	396.252
9412	531	-11376	1235.96	396.252
9413	531	-11376	1235.96	396.252
9414	533	-11376	1235.96	396.252
9415	533	-11376	1235.96	396.252
9416	535	-11376	1235.96	396.252
9417	535	-11376	1235.96	396.252
9418	535	-11376	1235.96	396.252
9419	535	-11376	1235.96	396.252
9420	535	-11376	1235.96	396.252
9421	535	-11376	1235.96	396.252
9422	535	-11376	1235.96	396.252
9423	533	-11378	1235.96	396.252
9424	533	-11378	1235.96	396.252
9425	533	-11378	1235.96	396.252
9426	533	-11378	1235.96	396.252
9427	531	-11380	1235.96	396.252
9428	531	-11380	1235.96	396.252
9429	531	-11380	1235.96	396.252
9430	531	-11380	1235.96	396.252
9431	531	-11380	1235.96	396.252
9432	531	-11380	1235.96	396.252
9433	531	-11380	1235.96	396.252
9434	531	-11380	1235.96	396.252
9435	531	-11380	1235.96	396.252
9436	531	-11380	1235.96	396.252
9437	533	-11378	1235.96	396.252
9438	535	-11376	1235.96	396.252
9439	535	-11376	1235.96	396.252
9440	535	-11376	1235.96	396.252
9441	533	-11376	1235.96	396.252
9442	533	-11376	1235.96	396.252
9443	531	-11376	1235.96	396.252
9444	531	-11376	1235.96	396.252
9445	533	-11378	1235.96	396.252
9446	533	-11378	1235.96	396.252
9447	535	-11380	1235.96	396.252
9448	535	-11380	1235.96	396.252
9449	535	-11380	1235.96	396.252
9450	535	-11380	1235.96	396.252
9451	535	-11380	1235.96	396.252
9452	535	-11380	1235.96	396.252
9453	537	-11378	1235.96	396.252
9454	539	-11378	1235.96	396.252
9455	539	-11378	1235.96	396.252
9456	539	-11378	1235.96	396.252
9457	539	-11378	1235.96	396.252
9458	539	-11378	1235.96	396.252
9459	539	-11378	1235.96	396.252
9460	539	-11378	1235.96	396.252
9461	537	-11376	1235.96	396.252
9462	537	-11376	1235.96	396.252
9463	537	-11376	1235.96	396.252
9464	537	-11376	1235.96	396.252
9465	535	-11378	1235.96	396.252
9466	535	-11378	1235.96	396.252
9467	535	-11378	1235.96	396.252
9468	535	-11378	1235.96	396.252
9469	535	-11378	1235.96	396.252
9470	535	-11378	1235.96	396.252
9471	535	-11378	1235.96	396.252
9472	535	-11378	1235.96	396.252
9473	535	-11378	1235.96	396.252
9474	535	-11378	1235.96	396.252
9475	535	-11378	1235.96	396.252
9476	535	-11378	1235.96	396.252
9477	535	-11378	1235.96	396.252
9478	535	-11378	1235.96	396.252
9479	533	-11378	1235.96	396.252
9480	533	-11378	1235.96	396.252
9481	531	-11378	1235.96	396.252
9482	531	-11378	1235.96	396.252
9483	531	-11378	1235.96	396.252
9484	531	-11378	1235.96	396.252
9485	529	-11380	1235.96	396.252
9486	527	-11386	1235.96	396.252
9487	527	-11386	1235.96	396.252
9488	527	-11386	1235.96	396.252
9489	527	-11386	1235.96	396.252
9490	527	-11386	1235.96	396.252
9491	527	-11386	1235.96	396.252
9492	527	-11386	1235.96	396.252
9493	527	-11386	1235.96	396.252
9494	527	-11386	1235.96	396.252
9495	527	-11386	1235.96	396.252
9496	527	-11386	1235.96	396.252
9497	527	-11386	1235.96	396.252
9498	525	-11390	1235.96	396.252
9499	525	-11390	1235.96	396.252
9500	525	-11390	1235.96	396.252
9501	525	-11390	1235.96	396.252
9502	525	-11390	1235.96	396.252
9503	525	-11390	1235.96	396.252
9504	525	-11390	1235.96	396.252
9505	523	-11392	1235.96	396.252
9506	523	-11392	1235.96	396.252
9507	525	-11392	1235.96	396.252
9508	523	-11396	1235.96	396.252
9509	523	-11396	1235.96	396.252
9510	525	-11400	1235.96	396.252
9511	523	-11404	1235.96	396.252
9512	523	-11404	1235.96	396.252
9513	521	-11406	1235.96	396.252
9514	519	-11410	1235.96	396.252
9515	519	-11410	1235.96	396.252
9516	519	-11410	1235.96	396.252
9517	519	-11410	1235.96	396.252
9518	519	-11410	1235.96	396.252
9519	517	-11414	1235.96	396.252
9520	517	-11414	1235.96	396.252
9521	517	-11414	1235.96	396.252
9522	517	-11414	1235.96	396.252
9523	517	-11414	1235.96	396.252
9524	517	-11414	1235.96	396.252
9525	517	-11414	1235.96	396.252
9526	517	-11414	1235.96	396.252
9527	517	-11414	1235.96	396.252
9528	517	-11414	1235.96	396.252
9529	517	-11414	1235.96	396.252
9530	519	-11414	1235.96	396.252
9531	519	-11414	1235.96	396.252
9532	519	-11414	1235.96	396.252
9533	519	-11414	1235.96	396.252
9534	517	-11412	1235.96	396.252
9535	517	-11412	1235.96	396.252
9536	517	-11412	1235.96	396.252
9537	517	-11412	1235.96	396.252
9538	517	-11412	1235.96	396.252
9539	517	-11412	1235.96	396.252
9540	517	-11412	1235.96	396.252
9541	519	-11412	1235.96	396.252
9542	521	-11410	1235.96	396.252
9543	521	-11410	1235.96	396.252
9544	521	-11410	1235.96	396.252
9545	521	-11410	1235.96	396.252
9546	519	-11408	1235.96	396.252
9547	519	-11408	1235.96	396.252
9548	519	-11408	1235.96	396.252
9549	519	-11408	1235.96	396.252
9550	519	-11408	1235.96	396.252
9551	519	-11408	1235.96	396.252
9552	519	-11408	1235.96	396.252
9553	517	-11410	1235.96	396.252
9554	517	-11410	1235.96	396.252
9555	517	-11410	1235.96	396.252
9556	515	-11410	1235.96	396.252
9557	515	-11410	1235.96	396.252
9558	515	-11410	1235.96	396.252
9559	517	-11410	1235.96	396.252
9560	517	-11410	1235.96	396.252
9561	515	-11408	1235.96	396.252
9562	515	-11408	1235.96	396.252
9563	513	-11412	1235.96	396.252
9564	513	-11412	1235.96	396.252
9565	513	-11412	1235.96	396.252
9566	513	-11412	1235.96	396.252
9567	515	-11414	1235.96	396.252
9568	515	-11414	1235.96	396.252
9569	515	-11414	1235.96	396.252
9570	517	-11414	1235.96	396.252
9571	517	-11414	1235.96	396.252
9572	517	-11414	1235.96	396.252
9573	515	-11414	1235.96	396.252
9574	515	-11414	1235.96	396.252
9575	517	-11414	1235.96	396.252
9576	517	-11414	1235.96	396.252
9577	517	-11414	1235.96	396.252
9578	517	-11414	1235.96	396.252
9579	517	-11414	1235.96	396.252
9580	517	-11414	1235.96	396.252
9581	517	-11414	1235.96	396.252
9582	515	-11416	1235.96	396.252
9583	515	-11416	1235.96	396.252
9584	515	-11416	1235.96	396.252
9585	515	-11416	1235.96	396.252
9586	517	-11416	1235.96	396.252
9587	517	-11416	1235.96	396.252
9588	517	-11416	1235.96	396.252
9589	517	-11416	1235.96	396.252
9590	517	-11416	1235.96	396.252
9591	517	-11416	1235.96	396.252
9592	519	-11416	1235.96	396.252
9593	519	-11416	1235.96	396.252
9594	519	-11416	1235.96	396.252
9595	519	-11416	1235.96	396.252
9596	519	-11416	1235.96	396.252
9597	519	-11416	1235.96	396.252
9598	517	-11418	1235.96	396.252
9599	515	-11414	1235.96	396.252
9600	515	-11414	1235.96	396.252
9601	515	-11414	1235.96	396.252
9602	513	-11414	1235.96	396.252
9603	513	-11414	1235.96	396.252
9604	513	-11414	1235.96	396.252
9605	513	-11414	1235.96	396.252
9606	513	-11414	1235.96	396.252
9607	515	-11414	1235.96	396.252
9608	515	-11414	1235.96	396.252
9609	515	-11414	1235.96	396.252
9610	517	-11414	1235.96	396.252
9611	515	-11414	1235.96	396.252
9612	515	-11414	1235.96	396.252
9613	517	-11414	1235.96	396.252
9614	517	-11414	1235.96	396.252
9615	517	-11414	1235.96	396.252
9616	515	-11414	1235.96	396.252
9617	515	-11414	1235.96	396.252
9618	515	-11414	1235.96	396.252
9619	513	-11412	1235.96	396.252
9620	511	-11414	1235.96	396.252
9621	513	-11416	1235.96	396.252
9622	513	-11416	1235.96	396.252
9623	513	-11416	1235.96	396.252
9624	513	-11416	1235.96	396.252
9625	515	-11418	1235.96	396.252
9626	515	-11418	1235.96	396.252
9627	515	-11418	1235.96	396.252
9628	515	-11418	1235.96	396.252
9629	513	-11422	1235.96	396.252
9630	511	-11424	1235.96	396.252
9631	511	-11424	1235.96	396.252
9632	511	-11424	1235.96	396.252
9633	509	-11426	1235.96	396.252
9634	507	-11428	1235.96	396.252
9635	507	-11428	1235.96	396.252
9636	507	-11428	1235.96	396.252
9637	507	-11428	1235.96	396.252
9638	507	-11428	1235.96	396.252
9639	505	-11432	1235.96	396.252
9640	503	-11436	1235.96	396.252
9641	503	-11436	1235.96	396.252
9642	503	-11436	1235.96	396.252
9643	503	-11436	1235.96	396.252
9644	503	-11436	1235.96	396.252
9645	503	-11436	1235.96	396.252
9646	503	-11436	1235.96	396.252
9647	503	-11436	1235.96	396.252
9648	503	-11436	1235.96	396.252
9649	503	-11436	1235.96	396.252
9650	503	-11436	1235.96	396.252
9651	503	-11436	1235.96	396.252
9652	503	-11436	1235.96	396.252
9653	503	-11436	1235.96	396.252
9654	501	-11434	1235.96	396.252
9655	501	-11434	1235.96	396.252
9656	501	-11434	1235.96	396.252
9657	499	-11434	1235.96	396.252
9658	499	-11434	1235.96	396.252
9659	499	-11434	1235.96	396.252
9660	499	-11434	1235.96	396.252
9661	499	-11434	1235.96	396.252
9662	499	-11434	1235.96	396.252
9663	499	-11434	1235.96	396.252
9664	499	-11434	1235.96	396.252
9665	499	-11434	1235.96	396.252
9666	499	-11434	1235.96	396.252
9667	499	-11434	1235.96	396.252
9668	499	-11434	1235.96	396.252
9669	501	-11436	1235.96	396.252
9670	501	-11436	1235.96	396.252
9671	501	-11436	1235.96	396.252
9672	501	-11436	1235.96	396.252
9673	501	-11436	1235.96	396.252
9674	501	-11436	1235.96	396.252
9675	501	-11436	1235.96	396.252
9676	501	-11436	1235.96	396.252
9677	503	-11436	1235.96	396.252
9678	503	-11436	1235.96	396.252
9679	503	-11436	1235.96	396.252
9680	503	-11436	1235.96	396.252
9681	501	-11438	1235.96	396.252
9682	501	-11438	1235.96	396.252
9683	501	-11438	1235.96	396.252
9684	499	-11440	1235.96	396.252
9685	499	-11440	1235.96	396.252
9686	499	-11440	1235.96	396.252
9687	499	-11440	1235.96	396.252
9688	499	-11440	1235.96	396.252
9689	499	-11440	1235.96	396.252
9690	499	-11440	1235.96	396.252
9691	497	-11438	1235.96	396.252
9692	497	-11438	1235.96	396.252
9693	495	-11440	1235.96	396.252
9694	495	-11440	1235.96	396.252
9695	493	-11440	1235.96	396.252
9696	493	-11440	1235.96	396.252
9697	493	-11440	1235.96	396.252
9698	491	-11442	1235.96	396.252
9699	489	-11442	1235.96	396.252
9700	487	-11442	1235.96	396.252
9701	487	-11442	1235.96	396.252
9702	487	-11442	1235.96	396.252
9703	487	-11442	1235.96	396.252
9704	485	-11446	1235.96	396.252
9705	485	-11446	1235.96	396.252
9706	483	-11446	1235.96	396.252
9707	483	-11446	1235.96	396.252
9708	483	-11446	1235.96	396.252
9709	481	-11448	1235.96	396.252
9710	481	-11448	1235.96	396.252
9711	481	-11448	1235.96	396.252
9712	481	-11448	1235.96	396.252
9713	479	-11446	1235.96	396.252
9714	477	-11448	1235.96	396.252
9715	477	-11448	1235.96	396.252
9716	477	-11448	1235.96	396.252
9717	475	-11448	1235.96	396.252
9718	475	-11448	1235.96	396.252
9719	475	-11448	1235.96	396.252
9720	475	-11448	1235.96	396.252
9721	475	-11448	1235.96	396.252
9722	473	-11448	1235.96	396.252
9723	473	-11448	1235.96	396.252
9724	475	-11448	1235.96	396.252
9725	477	-11448	1235.96	396.252
9726	477	-11448	1235.96	396.252
9727	477	-11448	1235.96	396.252
9728	477	-11448	1235.96	396.252
9729	477	-11448	1235.96	396.252
9730	479	-11448	1235.96	396.252
9731	479	-11448	1235.96	396.252
9732	479	-11448	1235.96	396.252
9733	479	-11448	1235.96	396.252
9734	479	-11448	1235.96	396.252
9735	479	-11448	1235.96	396.252
9736	477	-11448	1235.96	396.252
9737	477	-11448	1235.96	396.252
9738	477	-11448	1235.96	396.252
9739	477	-11448	1235.96	396.252
9740	477	-11448	1235.96	396.252
9741	475	-11452	1235.96	396.252
9742	473	-11454	1235.96	396.252
9743	473	-11454	1235.96	396.252
9744	473	-11454	1235.96	396.252
9745	473	-11454	1235.96	396.252
9746	473	-11454	1235.96	396.252
9747	473	-11454	1235.96	396.252
9748	471	-11454	1235.96	396.252
9749	471	-11454	1235.96	396.252
9750	471	-11454	1235.96	396.252
9751	471	-11454	1235.96	396.252
9752	471	-11454	1235.96	396.252
9753	471	-11454	1235.96	396.252
9754	471	-11454	1235.96	396.252
9755	471	-11454	1235.96	396.252
9756	471	-11454	1235.96	396.252
9757	471	-11454	1235.96	396.252
9758	471	-11454	1235.96	396.252
9759	471	-11454	1235.96	396.252
9760	471	-11454	1235.96	396.252
9761	471	-11454	1235.96	396.252
9762	471	-11454	1235.96	396.252
9763	471	-11454	1235.96	396.252
9764	469	-11456	1235.96	396.252
9765	469	-11456	1235.96	396.252
9766	469	-11456	1235.96	396.252
9767	471	-11456	1235.96	396.252
9768	471	-11456	1235.96	396.252
9769	471	-11456	1235.96	396.252
9770	471	-11456	1235.96	396.252
9771	471	-11456	1235.96	396.252
9772	471	-11456	1235.96	396.252
9773	471	-11456	1235.96	396.252
9774	471	-11456	1235.96	396.252
9775	471	-11456	1235.96	396.252
9776	469	-11456	1235.96	396.252
9777	469	-11456	1235.96	396.252
9778	469	-11456	1235.96	396.252
9779	469	-11456	1235.96	396.252
9780	469	-11456	1235.96	396.252
9781	469	-11456	1235.96	396.252
9782	469	-11456	1235.96	396.252
9783	469	-11456	1235.96	396.252
9784	469	-11456	1235.96	396.252
9785	467	-11456	1235.96	396.252
9786	467	-11456	1235.96	396.252
9787	467	-11456	1235.96	396.252
9788	467	-11456	1235.96	396.252
9789	467	-11456	1235.96	396.252
9790	467	-11456	1235.96	396.252
9791	467	-11456	1235.96	396.252
9792	467	-11456	1235.96	396.252
9793	467	-11456	1235.96	396.252
9794	467	-11456	1235.96	396.252
9795	467	-11456	1235.96	396.252
9796	467	-11456	1235.96	396.252
9797	469	-11458	1235.96	396.252
9798	469	-11458	1235.96	396.252
9799	469	-11458	1235.96	396.252
9800	471	-11460	1235.96	396.252
9801	471	-11460	1235.96	396.252
9802	471	-11460	1235.96	396.252
9803	471	-11460	1235.96	396.252
9804	471	-11460	1235.96	396.252
9805	471	-11460	1235.96	396.252
9806	471	-11460	1235.96	396.252
9807	469	-11460	1235.96	396.252
9808	469	-11460	1235.96	396.252
9809	467	-11458	1235.96	396.252
9810	467	-11458	1235.96	396.252
9811	467	-11458	1235.96	396.252
9812	467	-11458	1235.96	396.252
9813	467	-11458	1235.96	396.252
9814	467	-11458	1235.96	396.252
9815	467	-11458	1235.96	396.252
9816	467	-11458	1235.96	396.252
9817	467	-11458	1235.96	396.252
9818	467	-11458	1235.96	396.252
9819	469	-11460	1235.96	396.252
9820	469	-11460	1235.96	396.252
9821	469	-11460	1235.96	396.252
9822	469	-11460	1235.96	396.252
9823	469	-11460	1235.96	396.252
9824	469	-11460	1235.96	396.252
9825	469	-11460	1235.96	396.252
9826	469	-11460	1235.96	396.252
9827	469	-11460	1235.96	396.252
9828	469	-11460	1235.96	396.252
9829	469	-11460	1235.96	396.252
9830	469	-11460	1235.96	396.252
9831	467	-11460	1235.96	396.252
9832	467	-11460	1235.96	396.252
9833	467	-11460	1235.96	396.252
9834	467	-11460	1235.96	396.252
9835	467	-11460	1235.96	396.252
9836	469	-11460	1235.96	396.252
9837	471	-11460	1235.96	396.252
9838	471	-11460	1235.96	396.252
9839	471	-11460	1235.96	396.252
9840	471	-11460	1235.96	396.252
9841	469	-11460	1235.96	396.252
9842	469	-11460	1235.96	396.252
9843	469	-11460	1235.96	396.252
9844	467	-11460	1235.96	396.252
9845	465	-11462	1235.96	396.252
9846	465	-11462	1235.96	396.252
9847	465	-11462	1235.96	396.252
9848	463	-11462	1235.96	396.252
9849	463	-11462	1235.96	396.252
9850	463	-11462	1235.96	396.252
9851	463	-11462	1235.96	396.252
9852	463	-11462	1235.96	396.252
9853	463	-11462	1235.96	396.252
9854	465	-11462	1235.96	396.252
9855	463	-11466	1235.96	396.252
9856	463	-11466	1235.96	396.252
9857	463	-11466	1235.96	396.252
9858	463	-11466	1235.96	396.252
9859	463	-11466	1235.96	396.252
9860	463	-11466	1235.96	396.252
9861	463	-11466	1235.96	396.252
9862	463	-11466	1235.96	396.252
9863	463	-11466	1235.96	396.252
9864	463	-11466	1235.96	396.252
9865	463	-11466	1235.96	396.252
9866	463	-11466	1235.96	396.252
9867	463	-11466	1235.96	396.252
9868	461	-11466	1235.96	396.252
9869	461	-11466	1235.96	396.252
9870	461	-11466	1235.96	396.252
9871	461	-11466	1235.96	396.252
9872	463	-11466	1235.96	396.252
9873	461	-11464	1235.96	396.252
9874	461	-11464	1235.96	396.252
9875	463	-11464	1235.96	396.252
9876	463	-11464	1235.96	396.252
9877	463	-11464	1235.96	396.252
9878	463	-11464	1235.96	396.252
9879	463	-11464	1235.96	396.252
9880	463	-11464	1235.96	396.252
9881	463	-11464	1235.96	396.252
9882	463	-11464	1235.96	396.252
9883	463	-11464	1235.96	396.252
9884	463	-11464	1235.96	396.252
9885	465	-11468	1235.96	396.252
9886	465	-11468	1235.96	396.252
9887	463	-11468	1235.96	396.252
9888	465	-11466	1235.96	396.252
9889	463	-11466	1235.96	396.252
9890	463	-11466	1235.96	396.252
9891	463	-11466	1235.96	396.252
9892	461	-11466	1235.96	396.252
9893	461	-11466	1235.96	396.252
9894	461	-11466	1235.96	396.252
9895	461	-11466	1235.96	396.252
9896	461	-11466	1235.96	396.252
9897	461	-11466	1235.96	396.252
9898	461	-11466	1235.96	396.252
9899	461	-11466	1235.96	396.252
9900	461	-11466	1235.96	396.252
9901	461	-11466	1235.96	396.252
9902	461	-11466	1235.96	396.252
9903	461	-11466	1235.96	396.252
9904	461	-11466	1235.96	396.252
9905	461	-11466	1235.96	396.252
9906	461	-11466	1235.96	396.252
9907	461	-11466	1235.96	396.252
9908	461	-11466	1235.96	396.252
9909	463	-11466	1235.96	396.252
9910	461	-11466	1235.96	396.252
9911	461	-11466	1235.96	396.252
9912	459	-11468	1235.96	396.252
9913	461	-11468	1235.96	396.252
9914	459	-11468	1235.96	396.252
9915	459	-11468	1235.96	396.252
9916	459	-11468	1235.96	396.252
9917	459	-11468	1235.96	396.252
9918	459	-11468	1235.96	396.252
9919	459	-11468	1235.96	396.252
9920	459	-11468	1235.96	396.252
9921	461	-11472	1235.96	396.252
9922	459	-11472	1235.96	396.252
9923	459	-11472	1235.96	396.252
9924	459	-11472	1235.96	396.252
9925	459	-11472	1235.96	396.252
9926	457	-11472	1235.96	396.252
9927	457	-11472	1235.96	396.252
9928	457	-11472	1235.96	396.252
9929	455	-11474	1235.96	396.252
9930	457	-11474	1235.96	396.252
9931	459	-11474	1235.96	396.252
9932	459	-11474	1235.96	396.252
9933	459	-11474	1235.96	396.252
9934	459	-11474	1235.96	396.252
9935	459	-11474	1235.96	396.252
9936	459	-11474	1235.96	396.252
9937	459	-11474	1235.96	396.252
9938	459	-11474	1235.96	396.252
9939	459	-11474	1235.96	396.252
9940	459	-11474	1235.96	396.252
9941	459	-11474	1235.96	396.252
9942	459	-11474	1235.96	396.252
9943	459	-11474	1235.96	396.252
9944	459	-11474	1235.96	396.252
9945	461	-11474	1235.96	396.252
9946	463	-11472	1235.96	396.252
9947	461	-11472	1235.96	396.252
9948	461	-11472	1235.96	396.252
9949	461	-11472	1235.96	396.252
9950	461	-11472	1235.96	396.252
9951	461	-11472	1235.96	396.252
9952	461	-11472	1235.96	396.252
9953	461	-11472	1235.96	396.252
9954	461	-11472	1235.96	396.252
9955	461	-11472	1235.96	396.252
9956	461	-11472	1235.96	396.252
9957	461	-11472	1235.96	396.252
9958	461	-11472	1235.96	396.252
9959	461	-11472	1235.96	396.252
9960	459	-11472	1235.96	396.252
9961	459	-11472	1235.96	396.252
9962	461	-11474	1235.96	396.252
9963	461	-11474	1235.96	396.252
9964	461	-11474	1235.96	396.252
9965	461	-11474	1235.96	396.252
9966	461	-11474	1235.96	396.252
9967	461	-11474	1235.96	396.252
9968	461	-11474	1235.96	396.252
9969	459	-11476	1235.96	396.252
9970	459	-11476	1235.96	396.252
9971	459	-11476	1235.96	396.252
9972	461	-11472	1235.96	396.252
9973	461	-11472	1235.96	396.252
9974	461	-11472	1235.96	396.252
9975	459	-11478	1235.96	396.252
9976	459	-11478	1235.96	396.252
9977	459	-11478	1235.96	396.252
9978	459	-11478	1235.96	396.252
9979	459	-11478	1235.96	396.252
9980	459	-11478	1235.96	396.252
9981	459	-11478	1235.96	396.252
9982	459	-11478	1235.96	396.252
9983	459	-11478	1235.96	396.252
9984	461	-11484	1235.96	396.252
9985	463	-11484	1235.96	396.252
9986	463	-11484	1235.96	396.252
9987	463	-11484	1235.96	396.252
9988	463	-11484	1235.96	396.252
9989	463	-11484	1235.96	396.252
9990	463	-11484	1235.96	396.252
9991	465	-11484	1235.96	396.252
9992	465	-11484	1235.96	396.252
9993	465	-11484	1235.96	396.252
9994	465	-11484	1235.96	396.252
9995	465	-11484	1235.96	396.252
9996	465	-11484	1235.96	396.252
9997	465	-11484	1235.96	396.252
9998	465	-11484	1235.96	396.252
9999	465	-11484	1235.96	396.252
10000	465	-11484	1268.37	320.373
10001	463	-11486	1268.37	320.373
10002	463	-11486	1268.37	320.373
10003	465	-11486	1268.37	320.373
10004	465	-11486	1268.37	320.373
10005	465	-11486	1268.37	320.373
10006	465	-11486	1268.37	320.373
10007	465	-11486	1268.37	320.373
10008	465	-11486	1268.37	320.373
10009	465	-11486	1268.37	320.373
10010	467	-11488	1268.37	320.373
10011	467	-11488	1268.37	320.373
10012	465	-11490	1268.37	320.373
10013	467	-11490	1268.37	320.373
10014	467	-11490	1268.37	320.373
10015	467	-11490	1268.37	320.373
10016	467	-11490	1268.37	320.373
10017	467	-11490	1268.37	320.373
10018	469	-11490	1268.37	320.373
10019	469	-11490	1268.37	320.373
10020	469	-11490	1268.37	320.373
10021	471	-11486	1268.37	320.373
10022	471	-11486	1268.37	320.373
10023	471	-11486	1268.37	320.373
10024	471	-11486	1268.37	320.373
10025	471	-11486	1268.37	320.373
10026	471	-11486	1268.37	320.373
10027	469	-11488	1268.37	320.373
10028	469	-11488	1268.37	320.373
10029	469	-11488	1268.37	320.373
10030	469	-11488	1268.37	320.373
10031	467	-11492	1268.37	320.373
10032	467	-11492	1268.37	320.373
10033	467	-11492	1268.37	320.373
10034	467	-11492	1268.37	320.373
10035	467	-11492	1268.37	320.373
10036	467	-11492	1268.37	320.373
10037	467	-11492	1268.37	320.373
10038	469	-11492	1268.37	320.373
10039	469	-11492	1268.37	320.373
10040	469	-11492	1268.37	320.373
10041	469	-11492	1268.37	320.373
10042	469	-11492	1268.37	320.373
10043	469	-11492	1268.37	320.373
10044	467	-11492	1268.37	320.373
10045	467	-11492	1268.37	320.373
10046	467	-11492	1268.37	320.373
10047	467	-11492	1268.37	320.373
10048	465	-11492	1268.37	320.373
10049	463	-11498	1268.37	320.373
10050	461	-11498	1268.37	320.373
10051	461	-11498	1268.37	320.373
10052	459	-11498	1268.37	320.373
10053	459	-11498	1268.37	320.373
10054	459	-11498	1268.37	320.373
10055	459	-11498	1268.37	320.373
10056	461	-11502	1268.37	320.373
10057	461	-11502	1268.37	320.373
10058	461	-11502	1268.37	320.373
10059	461	-11502	1268.37	320.373
10060	461	-11502	1268.37	320.373
10061	461	-11502	1268.37	320.373
10062	459	-11504	1268.37	320.373
10063	457	-11504	1268.37	320.373
10064	457	-11504	1268.37	320.373
10065	457	-11504	1268.37	320.373
10066	457	-11504	1268.37	320.373
10067	457	-11504	1268.37	320.373
10068	457	-11504	1268.37	320.373
10069	457	-11504	1268.37	320.373
10070	457	-11504	1268.37	320.373
10071	457	-11504	1268.37	320.373
10072	457	-11504	1268.37	320.373
10073	457	-11504	1268.37	320.373
10074	457	-11504	1268.37	320.373
10075	457	-11504	1268.37	320.373
10076	457	-11504	1268.37	320.373
10077	457	-11504	1268.37	320.373
10078	457	-11504	1268.37	320.373
10079	457	-11504	1268.37	320.373
10080	457	-11504	1268.37	320.373
10081	455	-11506	1268.37	320.373
10082	457	-11506	1268.37	320.373
10083	457	-11506	1268.37	320.373
10084	457	-11506	1268.37	320.373
10085	455	-11506	1268.37	320.373
10086	457	-11506	1268.37	320.373
10087	457	-11506	1268.37	320.373
10088	457	-11506	1268.37	320.373
10089	457	-11506	1268.37	320.373
10090	457	-11506	1268.37	320.373
10091	455	-11508	1268.37	320.373
10092	457	-11508	1268.37	320.373
10093	457	-11508	1268.37	320.373
10094	457	-11508	1268.37	320.373
10095	457	-11508	1268.37	320.373
10096	455	-11508	1268.37	320.373
10097	455	-11508	1268.37	320.373
10098	455	-11508	1268.37	320.373
10099	453	-11510	1268.37	320.373
10100	453	-11510	1268.37	320.373
10101	451	-11510	1268.37	320.373
10102	451	-11510	1268.37	320.373
10103	449	-11512	1268.37	320.373
10104	449	-11512	1268.37	320.373
10105	449	-11512	1268.37	320.373
10106	449	-11512	1268.37	320.373
10107	449	-11512	1268.37	320.373
10108	449	-11512	1268.37	320.373
10109	449	-11512	1268.37	320.373
10110	449	-11512	1268.37	320.373
10111	449	-11512	1268.37	320.373
10112	449	-11512	1268.37	320.373
10113	449	-11512	1268.37	320.373
10114	449	-11512	1268.37	320.373
10115	449	-11512	1268.37	320.373
10116	449	-11512	1268.37	320.373
10117	447	-11510	1268.37	320.373
10118	447	-11510	1268.37	320.373
10119	447	-11510	1268.37	320.373
10120	449	-11510	1268.37	320.373
10121	449	-11510	1268.37	320.373
10122	447	-11510	1268.37	320.373
10123	447	-11510	1268.37	320.373
10124	447	-11510	1268.37	320.373
10125	447	-11510	1268.37	320.373
10126	447	-11510	1268.37	320.373
10127	447	-11510	1268.37	320.373
10128	447	-11510	1268.37	320.373
10129	447	-11510	1268.37	320.373
10130	447	-11510	1268.37	320.373
10131	447	-11510	1268.37	320.373
10132	447	-11510	1268.37	320.373
10133	447	-11510	1268.37	320.373
10134	447	-11510	1268.37	320.373
10135	447	-11510	1268.37	320.373
10136	449	-11510	1268.37	320.373
10137	449	-11510	1268.37	320.373
10138	449	-11510	1268.37	320.373
10139	449	-11510	1268.37	320.373
10140	447	-11508	1268.37	320.373
10141	447	-11508	1268.37	320.373
10142	447	-11508	1268.37	320.373
10143	447	-11508	1268.37	320.373
10144	447	-11508	1268.37	320.373
10145	447	-11508	1268.37	320.373
10146	447	-11508	1268.37	320.373
10147	445	-11508	1268.37	320.373
