Simulated by ISING, VERSION 1
filename = new_result
step = 10000
mutual_coefficient = 1
temperature = 1
STEP	MAGNETISM	ENERGY	1ST_STD_ERROR	2ND_STD_ERROR
850	4205	-6480	0	0
851	4205	-6480	0	0
852	4205	-6480	0	0
853	4205	-6480	0	0
854	4205	-6480	0	0
855	4203	-6482	0	0
856	4201	-6488	0	0
857	4199	-6492	0	0
858	4199	-6492	0	0
859	4199	-6492	0	0
860	4199	-6492	0	0
861	4199	-6492	0	0
862	4199	-6492	0	0
863	4197	-6494	0	0
864	4197	-6494	0	0
865	4197	-6494	0	0
866	4197	-6494	0	0
867	4197	-6494	0	0
868	4197	-6494	0	0
869	4197	-6494	0	0
870	4195	-6496	0	0
871	4195	-6496	0	0
872	4193	-6500	0	0
873	4193	-6500	0	0
874	4193	-6500	0	0
875	4193	-6500	0	0
876	4191	-6504	0	0
877	4191	-6504	0	0
878	4191	-6504	0	0
879	4191	-6504	0	0
880	4189	-6510	0	0
881	4187	-6516	0	0
882	4185	-6518	0	0
883	4183	-6520	0	0
884	4181	-6526	0	0
885	4181	-6526	0	0
886	4181	-6526	0	0
887	4181	-6526	0	0
888	4181	-6526	0	0
889	4179	-6530	0	0
890	4177	-6534	0	0
891	4175	-6536	0	0
892	4175	-6536	0	0
893	4173	-6544	0	0
894	4171	-6546	0	0
895	4171	-6546	0	0
896	4171	-6546	0	0
897	4171	-6546	0	0
898	4169	-6552	0	0
899	4167	-6554	0	0
900	4165	-6558	0	0
901	4165	-6558	0	0
902	4163	-6564	0	0
903	4161	-6566	0	0
904	4161	-6566	0	0
905	4161	-6566	0	0
906	4161	-6566	0	0
907	4159	-6570	0	0
908	4159	-6570	0	0
909	4157	-6574	0	0
910	4155	-6576	0	0
911	4155	-6576	0	0
912	4155	-6576	0	0
913	4155	-6576	0	0
914	4153	-6580	0	0
915	4153	-6580	0	0
916	4153	-6580	0	0
917	4153	-6580	0	0
918	4153	-6580	0	0
919	4153	-6580	0	0
920	4153	-6580	0	0
921	4151	-6584	0	0
922	4149	-6588	0	0
923	4149	-6588	0	0
924	4147	-6590	0	0
925	4147	-6590	0	0
926	4147	-6590	0	0
927	4145	-6594	0	0
928	4145	-6594	0	0
929	4143	-6600	0	0
930	4141	-6604	0	0
931	4139	-6608	0	0
932	4137	-6614	0	0
933	4137	-6614	0	0
934	4135	-6614	0	0
935	4133	-6616	0	0
936	4133	-6616	0	0
937	4133	-6616	0	0
938	4133	-6616	0	0
939	4131	-6622	0	0
940	4129	-6630	0	0
941	4129	-6630	0	0
942	4127	-6636	0	0
943	4127	-6636	0	0
944	4127	-6636	0	0
945	4127	-6636	0	0
946	4127	-6636	0	0
947	4125	-6642	0	0
948	4123	-6646	0	0
949	4121	-6652	0	0
950	4121	-6652	0	0
951	4119	-6652	0	0
952	4117	-6656	0	0
953	4117	-6656	0	0
954	4115	-6658	0	0
955	4113	-6662	0	0
956	4113	-6662	0	0
957	4113	-6662	0	0
958	4113	-6662	0	0
959	4113	-6662	0	0
960	4113	-6662	0	0
961	4111	-6664	0	0
962	4109	-6668	0	0
963	4107	-6672	0	0
964	4105	-6678	0	0
965	4105	-6678	0	0
966	4103	-6682	0	0
967	4103	-6682	0	0
968	4101	-6686	0	0
969	4099	-6688	0	0
970	4097	-6690	0	0
971	4095	-6692	0	0
972	4093	-6696	0	0
973	4093	-6696	0	0
974	4093	-6696	0	0
975	4093	-6696	0	0
976	4093	-6696	0	0
977	4091	-6702	0	0
978	4091	-6702	0	0
979	4089	-6706	0	0
980	4087	-6706	0	0
981	4085	-6710	0	0
982	4085	-6710	0	0
983	4083	-6716	0	0
984	4083	-6716	0	0
985	4081	-6722	0	0
986	4081	-6722	0	0
987	4081	-6722	0	0
988	4081	-6722	0	0
989	4081	-6722	0	0
990	4079	-6728	0	0
991	4079	-6728	0	0
992	4079	-6728	0	0
993	4077	-6728	0	0
994	4077	-6728	0	0
995	4075	-6730	0	0
996	4073	-6734	0	0
997	4073	-6734	0	0
998	4071	-6736	0	0
999	4069	-6738	0	0
1000	4067	-6738	260.143	130.071
1001	4067	-6738	260.143	130.071
1002	4065	-6740	260.143	130.071
1003	4063	-6744	260.143	130.071
1004	4061	-6750	260.143	130.071
1005	4059	-6752	260.143	130.071
1006	4057	-6754	260.143	130.071
1007	4057	-6754	260.143	130.071
1008	4055	-6756	260.143	130.071
1009	4055	-6756	260.143	130.071
1010	4053	-6758	260.143	130.071
1011	4053	-6758	260.143	130.071
1012	4053	-6758	260.143	130.071
1013	4053	-6758	260.143	130.071
1014	4053	-6758	260.143	130.071
1015	4053	-6758	260.143	130.071
1016	4051	-6764	260.143	130.071
1017	4051	-6764	260.143	130.071
1018	4051	-6764	260.143	130.071
1019	4051	-6764	260.143	130.071
1020	4053	-6764	260.143	130.071
1021	4053	-6764	260.143	130.071
1022	4051	-6768	260.143	130.071
1023	4049	-6770	260.143	130.071
1024	4049	-6770	260.143	130.071
1025	4049	-6770	260.143	130.071
1026	4049	-6770	260.143	130.071
1027	4047	-6772	260.143	130.071
1028	4045	-6776	260.143	130.071
1029	4043	-6776	260.143	130.071
1030	4041	-6780	260.143	130.071
1031	4041	-6780	260.143	130.071
1032	4039	-6782	260.143	130.071
1033	4037	-6784	260.143	130.071
1034	4037	-6784	260.143	130.071
