Simulated by ISING, VERSION 1
filename = result_of_ISING_0
step = 1500000
mutual_coefficient = 1
temperature = 0
STEP	MAGNETISM	ENERGY	1ST_STD_ERROR	2ND_STD_ERROR
860	4258	-6776	0	0
861	4258	-6776	0	0
862	4258	-6776	0	0
863	4258	-6776	0	0
864	4256	-6778	0	0
865	4254	-6782	0	0
866	4256	-6776	0	0
867	4256	-6776	0	0
868	4256	-6776	0	0
869	4256	-6776	0	0
870	4256	-6776	0	0
871	4256	-6776	0	0
872	4254	-6782	0	0
873	4256	-6778	0	0
874	4256	-6778	0	0
875	4254	-6778	0	0
876	4254	-6778	0	0
877	4252	-6782	0	0
878	4250	-6786	0	0
879	4250	-6786	0	0
880	4250	-6786	0	0
881	4250	-6786	0	0
882	4248	-6790	0	0
883	4248	-6790	0	0
884	4248	-6790	0	0
885	4246	-6790	0	0
886	4246	-6790	0	0
887	4244	-6796	0	0
888	4244	-6796	0	0
889	4242	-6800	0	0
890	4242	-6800	0	0
891	4240	-6802	0	0
892	4238	-6806	0	0
893	4238	-6806	0	0
894	4238	-6806	0	0
895	4238	-6806	0	0
896	4238	-6806	0	0
897	4238	-6806	0	0
898	4236	-6810	0	0
899	4234	-6814	0	0
900	4234	-6814	0	0
901	4232	-6820	0	0
902	4230	-6826	0	0
903	4228	-6828	0	0
904	4226	-6832	0	0
905	4226	-6832	0	0
906	4226	-6832	0	0
907	4226	-6832	0	0
908	4226	-6832	0	0
909	4224	-6836	0	0
910	4224	-6836	0	0
911	4222	-6838	0	0
912	4222	-6838	0	0
913	4222	-6838	0	0
914	4222	-6838	0	0
915	4220	-6840	0	0
916	4220	-6840	0	0
917	4218	-6848	0	0
918	4216	-6852	0	0
919	4216	-6852	0	0
920	4214	-6852	0	0
921	4212	-6858	0	0
922	4212	-6858	0	0
923	4212	-6858	0	0
924	4210	-6858	0	0
925	4208	-6860	0	0
926	4206	-6860	0	0
927	4206	-6860	0	0
928	4206	-6860	0	0
929	4208	-6858	0	0
930	4208	-6858	0	0
931	4208	-6858	0	0
932	4206	-6860	0	0
933	4208	-6858	0	0
934	4208	-6858	0	0
935	4208	-6858	0	0
936	4208	-6858	0	0
937	4208	-6858	0	0
938	4206	-6860	0	0
939	4206	-6860	0	0
940	4204	-6862	0	0
941	4202	-6864	0	0
942	4200	-6868	0	0
943	4200	-6868	0	0
944	4198	-6876	0	0
945	4198	-6876	0	0
946	4196	-6880	0	0
947	4196	-6880	0	0
948	4194	-6884	0	0
949	4192	-6886	0	0
950	4192	-6886	0	0
951	4190	-6888	0	0
952	4188	-6896	0	0
953	4188	-6896	0	0
954	4188	-6896	0	0
955	4186	-6896	0	0
956	4184	-6900	0	0
957	4184	-6900	0	0
958	4182	-6906	0	0
959	4182	-6906	0	0
960	4180	-6910	0	0
961	4178	-6914	0	0
962	4176	-6914	0	0
963	4178	-6908	0	0
964	4178	-6908	0	0
965	4176	-6912	0	0
966	4174	-6916	0	0
