Simulated by ISING, VERSION 1
filename = result_of_ISING_0.6
step = 1500000
mutual_coefficient = 1
temperature = 0.6
STEP	MAGNETISM	ENERGY	1ST_STD_ERROR	2ND_STD_ERROR
281	4781	-5689	0	0
282	4781	-5689	0	0
283	4781	-5689	0	0
284	4781	-5689	0	0
285	4779	-5693	0	0
286	4779	-5693	0	0
287	4779	-5693	0	0
288	4779	-5693	0	0
289	4777	-5693	0	0
290	4777	-5693	0	0
291	4775	-5695	0	0
292	4775	-5695	0	0
293	4775	-5695	0	0
294	4775	-5695	0	0
295	4773	-5701	0	0
296	4773	-5701	0	0
297	4773	-5701	0	0
298	4771	-5703	0	0
299	4769	-5705	0	0
300	4769	-5705	0	0
301	4767	-5713	0	0
302	4767	-5713	0	0
303	4767	-5713	0	0
304	4765	-5717	0	0
305	4765	-5717	0	0
306	4765	-5717	0	0
307	4765	-5717	0	0
308	4763	-5721	0	0
309	4761	-5723	0	0
310	4759	-5727	0	0
311	4757	-5729	0	0
312	4757	-5729	0	0
313	4757	-5729	0	0
314	4755	-5735	0	0
315	4755	-5735	0	0
316	4755	-5735	0	0
317	4755	-5735	0	0
318	4753	-5737	0	0
319	4751	-5741	0	0
320	4751	-5741	0	0
321	4749	-5747	0	0
322	4749	-5747	0	0
323	4747	-5751	0	0
324	4745	-5751	0	0
325	4745	-5751	0	0
326	4743	-5755	0	0
327	4743	-5755	0	0
328	4743	-5755	0	0
329	4743	-5755	0	0
330	4743	-5755	0	0
331	4743	-5755	0	0
332	4743	-5755	0	0
333	4743	-5755	0	0
334	4743	-5755	0	0
335	4741	-5757	0	0
336	4739	-5761	0	0
337	4739	-5761	0	0
338	4739	-5761	0	0
339	4737	-5765	0	0
340	4735	-5769	0	0
341	4735	-5769	0	0
342	4733	-5773	0	0
343	4731	-5777	0	0
344	4729	-5781	0	0
345	4729	-5781	0	0
346	4727	-5785	0	0
347	4725	-5791	0	0
348	4725	-5791	0	0
349	4723	-5793	0	0
350	4723	-5793	0	0
351	4723	-5793	0	0
352	4723	-5793	0	0
353	4723	-5793	0	0
354	4723	-5793	0	0
355	4723	-5793	0	0
356	4723	-5793	0	0
357	4721	-5797	0	0
358	4719	-5799	0	0
359	4717	-5803	0	0
360	4715	-5809	0	0
361	4715	-5809	0	0
362	4713	-5811	0	0
363	4713	-5811	0	0
364	4711	-5817	0	0
365	4709	-5819	0	0
366	4707	-5821	0	0
367	4705	-5829	0	0
368	4703	-5833	0	0
369	4703	-5833	0	0
370	4703	-5833	0	0
371	4703	-5833	0	0
372	4703	-5833	0	0
373	4703	-5833	0	0
374	4703	-5833	0	0
375	4701	-5835	0	0
376	4701	-5835	0	0
377	4699	-5839	0	0
378	4697	-5839	0	0
379	4695	-5843	0	0
380	4695	-5843	0	0
381	4695	-5843	0	0
382	4695	-5843	0	0
383	4695	-5843	0	0
384	4695	-5843	0	0
385	4695	-5843	0	0
386	4693	-5849	0	0
387	4691	-5849	0	0
388	4689	-5855	0	0
389	4689	-5855	0	0
390	4689	-5855	0	0
391	4687	-5857	0	0
392	4685	-5861	0	0
393	4685	-5861	0	0
394	4683	-5865	0	0
395	4683	-5865	0	0
396	4681	-5871	0	0
397	4679	-5877	0	0
398	4679	-5877	0	0
399	4677	-5883	0	0
400	4677	-5883	0	0
401	4677	-5883	0	0
402	4677	-5883	0	0
403	4677	-5883	0	0
404	4675	-5889	0	0
405	4675	-5889	0	0
406	4673	-5895	0	0
407	4673	-5895	0	0
408	4671	-5899	0	0
409	4671	-5899	0	0
410	4669	-5905	0	0
411	4667	-5911	0	0
412	4665	-5913	0	0
413	4665	-5913	0	0
414	4663	-5915	0	0
415	4661	-5919	0	0
416	4661	-5919	0	0
417	4661	-5919	0	0
418	4661	-5919	0	0
419	4659	-5923	0	0
420	4657	-5927	0	0
421	4655	-5935	0	0
422	4653	-5939	0	0
423	4651	-5939	0	0
424	4651	-5939	0	0
425	4649	-5943	0	0
426	4649	-5943	0	0
427	4647	-5945	0	0
428	4647	-5945	0	0
429	4647	-5945	0	0
430	4645	-5949	0	0
431	4643	-5951	0	0
432	4641	-5953	0	0
433	4641	-5953	0	0
434	4639	-5957	0	0
435	4639	-5957	0	0
436	4637	-5961	0	0
437	4637	-5961	0	0
438	4637	-5961	0	0
439	4635	-5963	0	0
440	4635	-5963	0	0
441	4635	-5963	0	0
442	4633	-5967	0	0
443	4633	-5967	0	0
444	4631	-5969	0	0
445	4629	-5971	0	0
446	4627	-5973	0	0
447	4625	-5977	0	0
448	4625	-5977	0	0
449	4623	-5979	0	0
450	4621	-5983	0	0
451	4621	-5983	0	0
452	4619	-5989	0	0
453	4617	-5993	0	0
454	4617	-5993	0	0
455	4615	-5999	0	0
456	4613	-6005	0	0
457	4613	-6005	0	0
458	4613	-6005	0	0
459	4611	-6011	0	0
460	4611	-6011	0	0
461	4611	-6011	0	0
462	4609	-6015	0	0
463	4609	-6015	0	0
464	4607	-6019	0	0
465	4605	-6025	0	0
466	4605	-6025	0	0
467	4603	-6029	0	0
468	4603	-6029	0	0
469	4601	-6031	0	0
470	4599	-6037	0	0
471	4599	-6037	0	0
472	4597	-6039	0	0
473	4597	-6039	0	0
474	4597	-6039	0	0
475	4597	-6039	0	0
476	4595	-6043	0	0
477	4593	-6049	0	0
478	4593	-6049	0	0
479	4591	-6053	0	0
480	4591	-6053	0	0
481	4591	-6053	0	0
482	4589	-6057	0	0
483	4589	-6057	0	0
484	4587	-6057	0	0
485	4585	-6061	0	0
486	4585	-6061	0	0
487	4585	-6061	0	0
488	4585	-6061	0	0
489	4583	-6065	0	0
490	4583	-6065	0	0
491	4581	-6069	0	0
492	4581	-6069	0	0
493	4581	-6069	0	0
494	4579	-6073	0	0
495	4579	-6073	0	0
496	4577	-6077	0	0
497	4575	-6077	0	0
498	4573	-6081	0	0
499	4575	-6079	0	0
500	4575	-6079	0	0
501	4575	-6079	0	0
502	4573	-6083	0	0
503	4571	-6087	0	0
504	4571	-6087	0	0
505	4569	-6087	0	0
506	4569	-6087	0	0
507	4569	-6087	0	0
508	4567	-6091	0	0
509	4565	-6095	0	0
510	4565	-6095	0	0
511	4563	-6095	0	0
512	4561	-6101	0	0
513	4559	-6105	0	0
514	4559	-6105	0	0
515	4557	-6105	0	0
516	4557	-6105	0	0
517	4555	-6111	0	0
518	4555	-6111	0	0
519	4555	-6111	0	0
520	4555	-6111	0	0
521	4553	-6115	0	0
522	4553	-6115	0	0
523	4551	-6119	0	0
524	4551	-6119	0	0
525	4549	-6125	0	0
526	4549	-6125	0	0
527	4547	-6131	0	0
528	4547	-6131	0	0
529	4547	-6131	0	0
530	4547	-6131	0	0
531	4547	-6131	0	0
532	4547	-6131	0	0
533	4545	-6135	0	0
534	4543	-6143	0	0
535	4541	-6145	0	0
536	4539	-6147	0	0
537	4539	-6147	0	0
538	4537	-6151	0	0
539	4537	-6151	0	0
540	4535	-6157	0	0
541	4533	-6165	0	0
542	4531	-6169	0	0
543	4529	-6171	0	0
544	4529	-6171	0	0
545	4527	-6177	0	0
546	4527	-6177	0	0
547	4525	-6181	0	0
548	4523	-6187	0	0
549	4521	-6187	0	0
550	4521	-6187	0	0
551	4521	-6187	0	0
552	4521	-6187	0	0
553	4519	-6191	0	0
554	4519	-6191	0	0
555	4519	-6191	0	0
556	4519	-6191	0	0
557	4517	-6193	0	0
558	4517	-6193	0	0
559	4515	-6193	0	0
560	4515	-6193	0	0
561	4515	-6193	0	0
562	4513	-6199	0	0
563	4511	-6205	0	0
564	4511	-6205	0	0
565	4511	-6205	0	0
566	4511	-6205	0	0
567	4509	-6209	0	0
568	4507	-6213	0	0
569	4505	-6217	0	0
570	4505	-6217	0	0
571	4505	-6217	0	0
572	4505	-6217	0	0
573	4505	-6217	0	0
574	4503	-6223	0	0
575	4503	-6223	0	0
576	4503	-6223	0	0
577	4501	-6227	0	0
578	4501	-6227	0	0
579	4499	-6231	0	0
580	4497	-6235	0	0
581	4495	-6239	0	0
582	4495	-6239	0	0
583	4495	-6239	0	0
584	4493	-6243	0	0
585	4493	-6243	0	0
586	4493	-6243	0	0
587	4493	-6243	0	0
588	4493	-6243	0	0
